Rk,Season,Conf,W,L,WLPercent,W2,L2,WL2Percent,SRS,SOS,PTS,PTS2,AP_Pre,AP_High,AP_Final,NCAA_Tour,Seed,Coaching,Team,SrNames,TeamID,schoolid,yearid,id,Team,G,MP,FG,FGA,FG_Percent,TwoP,TwoPA,TwoP_Percent,ThreeP,ThreePA,ThreeP_Percent,FT,FTA,FT_Percent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PTSperG,Team_ID,Dates
2,2018,AAC,15,17,0,6,12,0,6,4,72,70,NULL,NULL,NULL,NULL,NULL,Tim Jankovich (15-17),southern-methodist,southern-methodist,1374,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,2019,AAC,18,8,1,8,6,1,8,3,75,70,NULL,NULL,NULL,NULL,NULL,Tim Jankovich (18-8),southern-methodist,southern-methodist,1374,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,2008,SEC,21,10,1,10,6,1,9,4,78,71,NULL,NULL,NULL,NULL,NULL,Darrin Horn (21-10),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,2009,SEC,15,16,0,6,10,0,8,7,72,71,NULL,NULL,NULL,NULL,NULL,Darrin Horn (15-16),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10,2010,SEC,14,16,0,5,11,0,4,6,68,69,NULL,NULL,NULL,NULL,NULL,Darrin Horn (14-16),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9,2011,SEC,10,21,0,2,14,0,3,6,61,65,NULL,NULL,NULL,NULL,NULL,Darrin Horn (10-21),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8,2012,SEC,14,18,0,4,14,0,-1,2,66,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (14-18),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7,2013,SEC,14,20,0,5,13,0,5,7,68,70,NULL,NULL,NULL,NULL,NULL,Frank Martin (14-20),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6,2014,SEC,17,16,1,6,12,0,11,8,65,62,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5,2015,SEC,25,9,1,11,7,1,12,6,76,69,NULL,19,NULL,NULL,NULL,Frank Martin (25-9),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4,2016,SEC,26,11,1,12,6,1,18,10,73,65,NULL,16,NULL,Lost National Semifinal,7,Frank Martin (26-11),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,1376,2017,1001124,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,1376,2017,1001157,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,1376,2017,1001172,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,1376,2017,1001179,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,1376,2017,1001182,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,1376,2017,1001124,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,1376,2017,1001157,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,1376,2017,1001172,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,1376,2017,1001179,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
3,2017,SEC,17,16,1,7,11,0,9,9,70,69,NULL,NULL,NULL,NULL,NULL,Frank Martin (17-16),south-carolina,south-carolina,1376,1376,2017,1001182,south-carolina,37,7525,924,2197,0,676,1464,0,248,733,0,611,874,1,464,882,1346,468,288,142,480,751,2707,73,1376,2017
2,2018,SEC,16,16,1,11,7,1,8,10,73,72,NULL,NULL,NULL,NULL,NULL,Frank Martin (16-16),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,2019,SEC,16,11,1,8,6,1,10,6,72,68,NULL,NULL,NULL,NULL,NULL,Frank Martin (16-11),south-carolina,south-carolina,1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,2008,Big East,9,22,0,4,14,0,3,8,59,65,NULL,NULL,NULL,NULL,NULL,Stan Heath (9-22),south-florida,south-florida,1378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,2009,Big East,20,13,1,9,9,1,9,7,68,66,NULL,NULL,NULL,NULL,NULL,Stan Heath (20-13),south-florida,south-florida,1378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10,2010,Big East,10,23,0,3,15,0,4,9,62,67,NULL,NULL,NULL,NULL,NULL,Stan Heath (10-23),south-florida,south-florida,1378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9,2011,Big East,22,14,1,12,6,1,9,7,59,57,NULL,NULL,NULL,Lost Third Round,12,Stan Heath (22-14),south-florida,south-florida,1378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8,2012,Big East,12,19,0,3,15,0,4,8,59,62,NULL,NULL,NULL,NULL,NULL,Stan Heath (12-19),south-florida,south-florida,1378,1378,2012,1000394,south-florida,36,7250,772,1765,0,603,1231,0,169,534,0,421,597,1,374,741,1115,423,200,137,485,552,2134,59,1378,2012
8,2012,Big East,12,19,0,3,15,0,4,8,59,62,NULL,NULL,NULL,NULL,NULL,Stan Heath (12-19),south-florida,south-florida,1378,1378,2012,1000456,south-florida,36,7250,772,1765,0,603,1231,0,169,534,0,421,597,1,374,741,1115,423,200,137,485,552,2134,59,1378,2012
8,2012,Big East,12,19,0,3,15,0,4,8,59,62,NULL,NULL,NULL,NULL,NULL,Stan Heath (12-19),south-florida,south-florida,1378,1378,2012,1000491,south-florida,36,7250,772,1765,0,603,1231,0,169,534,0,421,597,1,374,741,1115,423,200,137,485,552,2134,59,1378,2012
8,2012,Big East,12,19,0,3,15,0,4,8,59,62,NULL,NULL,NULL,NULL,NULL,Stan Heath (12-19),south-florida,south-florida,1378,1378,2012,1000394,south-florida,36,7250,772,1765,0,603,1231,0,169,534,0,421,597,1,374,741,1115,423,200,137,485,552,2134,59,1378,2012
8,2012,Big East,12,19,0,3,15,0,4,8,59,62,NULL,NULL,NULL,NULL,NULL,Stan Heath (12-19),south-florida,south-florida,1378,1378,2012,1000456,south-florida,36,7250,772,1765,0,603,1231,0,169,534,0,421,597,1,374,741,1115,423,200,137,485,552,2134,59,1378,2012
8,2012,Big East,12,19,0,3,15,0,4,8,59,62,NULL,NULL,NULL,NULL,NULL,Stan Heath (12-19),south-florida,south-florida,1378,1378,2012,1000491,south-florida,36,7250,772,1765,0,603,1231,0,169,534,0,421,597,1,374,741,1115,423,200,137,485,552,2134,59,1378,2012
7,2013,AAC,12,20,0,3,15,0,-1,5,66,71,NULL,NULL,NULL,NULL,NULL,Stan Heath (12-20),south-florida,south-florida,1378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6,2014,AAC,9,23,0,3,15,0,-5,3,62,68,NULL,NULL,NULL,NULL,NULL,Orlando Antigua (9-23),south-florida,south-florida,1378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5,2015,AAC,8,25,0,4,14,0,-3,5,63,71,NULL,NULL,NULL,NULL,NULL,Orlando Antigua (8-25),south-florida,south-florida,1378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
