Rk,Season,Conf,W,L,WLPercent,W2,L2,WL2Percent,SRS,SOS,PTS_z,PTS2,AP_Pre,AP_High,AP_Final,NCAA_Tour,Seed,Coaching,Team_z,schoolid,yearid,id,Team,G,MP,FG,FGA,FG_Percent,TwoP,TwoPA,TwoP_Percent,ThreeP,ThreePA,ThreeP_Percent,FT,FTA,FT_Percent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PTSperG,Team_ID,Dates
6,2014,OVC,21,12,1,11,5,1,0,-4,72,64,NULL,NULL,NULL,NULL,NULL,Jeff Neubauer (21-12),eastern-kentucky,1184,2014,1000709,eastern-kentucky,34,6824,881,1810,0,566,1003,1,315,807,0,600,798,1,243,641,884,498,299,67,359,707,2677,79,1184,2014
6,2014,SEC,38,1,1,18,0,1,29,9,74,54,1,1,1,Lost National Semifinal,1,John Calipari (38-1),kentucky,1246,2014,1000710,kentucky,40,8074,1004,2213,0,801,1602,1,203,611,0,781,1146,1,562,1045,1607,446,189,236,469,732,2992,75,1246,2014
6,2014,Big 12,15,17,0,8,10,0,8,9,63,64,NULL,NULL,NULL,NULL,NULL,Bruce Weber (15-17),kansas-state,1243,2014,1000711,kansas-state,33,6674,798,1840,0,600,1242,0,198,598,0,486,741,1,406,774,1180,503,205,98,404,714,2280,69,1243,2014
6,2014,AAC,18,14,1,10,8,1,7,3,67,63,NULL,NULL,NULL,NULL,NULL,Josh Pastner (18-14),memphis,1272,2014,1000712,memphis,34,6850,958,2009,0,776,1457,1,182,552,0,516,801,1,427,841,1268,591,294,159,449,612,2614,77,1272,2014
6,2014,A-10,22,13,1,10,8,1,8,3,67,62,NULL,NULL,NULL,NULL,NULL,Mike Lonergan (22-13),george-washington,1203,2014,1000713,george-washington,33,6622,839,1812,0,652,1298,1,187,514,0,550,845,1,394,835,1229,461,235,135,428,595,2415,73,1203,2014
6,2014,Southern,19,16,1,12,6,1,-2,-4,67,63,NULL,NULL,NULL,NULL,NULL,Bob Hoffman (19-16),mercer,1273,2014,1000714,mercer,36,7462,982,2061,0,692,1305,1,290,756,0,582,791,1,407,931,1338,586,211,147,420,665,2836,79,1273,2014
6,2014,ACC,35,4,1,15,3,1,25,10,79,64,4,2,4,Won National Final,1,Mike Krzyzewski (35-4),duke,1181,2014,1000715,duke,35,7025,929,2020,0,613,1219,1,316,801,0,571,783,1,410,797,1207,509,244,105,328,681,2745,78,1181,2014
6,2014,ACC,26,12,1,11,7,1,21,12,78,69,6,5,15,Lost Regional Semifinal,4,Roy Williams (26-12),north-carolina,1314,2014,1000716,north-carolina,34,6851,953,2057,0,807,1623,0,146,434,0,552,882,1,483,867,1350,523,249,161,406,690,2604,77,1314,2014
6,2014,Big East,22,12,1,11,7,1,14,10,70,66,NULL,24,NULL,Lost Second Round,6,Ed Cooley (22-12),providence,1344,2014,1000717,providence,35,7250,849,1984,0,631,1356,0,218,628,0,650,831,1,432,846,1278,476,194,173,406,603,2566,73,1344,2014
6,2014,Southland,29,5,1,17,1,1,9,-4,79,64,NULL,NULL,NULL,Lost Second Round,12,Brad Underwood (29-5),stephen-f-austin,1372,2014,1000718,stephen-f-austin,35,7050,922,1992,0,674,1274,1,248,718,0,569,800,1,451,735,1186,574,257,104,393,730,2661,76,1372,2014
6,2014,A-10,26,10,1,12,6,1,13,6,73,66,15,14,25,Lost Second Round,7,Shaka Smart (26-10),virginia-commonwealth,1433,2014,1000719,virginia-commonwealth,35,7100,922,2196,0,662,1452,0,260,744,0,520,772,1,479,838,1317,459,391,150,423,686,2624,75,1433,2014
6,2014,Pac-12,24,13,1,9,9,1,12,7,72,67,NULL,NULL,NULL,NULL,NULL,Johnny Dawkins (24-13),stanford,1390,2014,1000720,stanford,36,7226,896,1950,0,688,1379,0,208,571,0,616,877,1,347,910,1257,415,191,154,409,655,2616,73,1390,2014
6,2014,MWC,15,16,0,7,11,0,3,1,62,60,NULL,NULL,NULL,NULL,NULL,Craig Neal (15-16),new-mexico,1307,2014,1000721,new-mexico,34,6899,847,1851,0,650,1258,1,197,593,0,625,863,1,360,936,1296,522,162,172,361,577,2516,74,1307,2014
6,2014,SEC,16,16,1,7,11,0,7,8,63,64,NULL,NULL,NULL,NULL,NULL,Donnie Tyndall (16-16),tennessee,1397,2014,1000722,tennessee,37,7450,927,2048,0,722,1417,1,205,631,0,613,852,1,501,923,1424,472,192,172,388,617,2672,72,1397,2014
6,2014,A-10,17,15,1,10,8,1,4,5,69,71,NULL,NULL,NULL,NULL,NULL,Derek Kellogg (17-15),massachusetts,1269,2014,1000723,massachusetts,33,6625,900,1962,0,723,1450,0,177,512,0,525,769,1,404,863,1267,499,226,178,446,649,2502,76,1269,2014
6,2014,Pac-12,22,14,1,11,7,1,12,8,72,68,NULL,22,NULL,Lost Regional Semifinal,11,Steve Alford (22-14),ucla,1417,2014,1000724,ucla,37,7450,1073,2196,0,844,1593,1,229,603,0,628,839,1,368,940,1308,636,341,111,379,652,3003,81,1417,2014
6,2014,AAC,23,11,1,14,4,1,7,3,64,61,NULL,NULL,NULL,NULL,NULL,Frank Haith (23-11),tulsa,1409,2014,1000725,tulsa,34,6850,835,1899,0,638,1296,0,197,603,0,604,894,1,368,863,1231,427,232,127,394,725,2471,73,1409,2014
6,2014,ACC,30,4,1,16,2,1,22,8,65,52,9,2,6,Lost Third Round,2,Tony Bennett (30-4),virginia,1438,2014,1000726,virginia,37,7428,855,1884,0,649,1325,0,206,559,0,533,792,1,379,933,1312,484,193,150,362,594,2449,66,1438,2014
6,2014,Big South,24,10,1,12,6,1,-1,-6,72,62,NULL,NULL,NULL,Lost Second Round,16,Cliff Ellis (24-10),coastal-carolina,1157,2014,1000727,coastal-carolina,34,6873,861,1969,0,649,1341,0,212,628,0,524,758,1,434,902,1336,362,216,96,473,668,2458,72,1157,2014
6,2014,MVC,30,5,1,17,1,1,16,4,70,57,11,8,14,Lost Regional Semifinal,7,Gregg Marshall (30-5),wichita-state,1455,2014,1000728,wichita-state,36,7223,896,1942,0,646,1229,1,250,713,0,664,916,1,419,962,1381,491,247,184,374,611,2706,75,1455,2014
6,2014,Big West,13,16,0,6,10,0,-1,0,60,59,NULL,NULL,NULL,NULL,NULL,Joe Callero (13-16),cal-poly,1142,2014,1000729,cal-poly,34,6800,754,1850,0,536,1196,0,218,654,0,415,603,1,377,719,1096,394,198,93,303,621,2141,63,1142,2014
6,2014,AAC,20,15,1,10,8,1,8,4,64,60,17,17,NULL,NULL,NULL,Kevin Ollie (20-15),connecticut,1163,2014,1000730,connecticut,40,8050,971,2163,0,684,1422,0,287,741,0,644,829,1,387,1002,1389,488,281,230,457,719,2873,72,1163,2014
6,2014,Big East,33,3,1,16,2,1,23,8,77,61,12,2,2,Lost Third Round,1,Jay Wright (33-3),villanova,1437,2014,1000731,villanova,34,6925,870,1907,0,566,1052,1,304,855,0,607,848,1,379,884,1263,523,236,141,406,672,2651,78,1437,2014
6,2014,A-10,27,9,1,13,5,1,11,4,68,61,NULL,22,NULL,Lost Third Round,11,Archie Miller (27-9),dayton,1173,2014,1000732,dayton,37,7450,935,2018,0,692,1374,1,243,644,0,558,819,1,414,875,1289,485,222,96,442,736,2671,72,1173,2014
6,2014,ACC,18,13,1,9,9,1,12,8,68,63,23,23,NULL,NULL,NULL,Jim Boeheim (18-13),syracuse,1393,2014,1000733,syracuse,34,6850,819,1873,0,652,1368,0,167,505,0,506,715,1,446,754,1200,402,271,171,306,546,2311,68,1393,2014
6,2014,SEC,16,17,0,8,10,0,13,10,64,60,7,7,NULL,NULL,NULL,Billy Donovan (16-17),florida,1196,2014,1000734,florida,39,7799,945,2056,0,690,1345,1,255,711,0,582,871,1,437,948,1385,509,274,118,418,611,2727,70,1196,2014
6,2014,ACC,19,15,1,8,10,0,8,7,67,66,NULL,NULL,NULL,NULL,NULL,Jamie Dixon (19-15),pittsburgh,1338,2014,1000735,pittsburgh,36,7332,895,1944,0,712,1422,1,183,522,0,613,861,1,432,859,1291,563,254,107,373,620,2586,72,1338,2014
6,2014,ACC,27*,9*,1,12*,6*,1,18,9,69,60,8,4,17,Lost Regional Final*,4,Rick Pitino (27-9),louisville,1257,2014,1000736,louisville,37,7400,1051,2232,0,763,1449,1,288,783,0,608,920,1,503,893,1396,568,370,173,391,723,2998,81,1257,2014
6,2014,A-10,11,21,0,3,15,0,-5,2,60,66,NULL,NULL,NULL,NULL,NULL,Jim Crews (11-21),saint-louis,1387,2014,1000737,saint-louis,34,6875,829,1869,0,639,1268,1,190,601,0,526,755,1,345,886,1231,482,253,138,431,597,2374,70,1387,2014
6,2014,Big Ten,16,16,1,8,10,0,10,10,65,64,24,17,NULL,NULL,NULL,John Beilein (16-16),michigan,1276,2014,1000738,michigan,37,7450,945,1982,0,626,1188,1,319,794,0,527,691,1,316,844,1160,525,191,88,336,527,2736,74,1276,2014
6,2014,Big 12,20,14,1,8,10,0,16,9,67,60,10,6,NULL,Lost Second Round,11,Rick Barnes (20-14),texas,1400,2014,1000739,texas,35,7025,905,2095,0,727,1550,0,178,545,0,610,909,1,528,921,1449,452,199,206,426,669,2598,74,1400,2014
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,1277,2014,1000740,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
6,2014,Ivy,22,8,1,12,3,1,4,0,64,58,25,25,NULL,Lost Second Round,13,Tommy Amaker (22-8),harvard,1217,2014,1000741,harvard,32,6500,786,1691,0,602,1213,0,184,478,0,587,811,1,335,757,1092,449,243,155,365,566,2343,73,1217,2014
6,2014,MWC,27,9,1,14,4,1,12,4,62,54,16,13,NULL,Lost Third Round,8,Steve Fisher (27-9),san-diego-state,1361,2014,1000742,san-diego-state,36,7251,873,2009,0,687,1490,0,186,519,0,598,902,1,470,894,1364,356,274,183,355,600,2530,70,1361,2014
6,2014,Summit,23,10,1,12,4,1,-2,-4,65,62,NULL,NULL,NULL,Lost Second Round,15,David Richman (23-10),north-dakota-state,1295,2014,1000743,north-dakota-state,33,6625,888,1759,1,712,1276,1,176,483,0,540,719,1,307,774,1081,382,206,145,325,588,2492,76,1295,2014
6,2014,Big Ten,36,4,1,16,2,1,25,10,73,58,3,2,3,Lost National Final,1,Bo Ryan (36-4),wisconsin,1458,2014,1000744,wisconsin,38,7625,927,2019,0,630,1229,1,297,790,0,642,861,1,337,929,1266,468,183,127,307,574,2793,74,1458,2014
6,2014,Pac-12,26,10,1,13,5,1,11,8,75,71,NULL,NULL,NULL,Lost Third Round,8,Dana Altman (26-10),oregon,1332,2014,1000745,oregon,34,6925,928,1977,0,669,1311,1,259,666,0,668,865,1,356,803,1159,492,263,113,389,725,2783,82,1332,2014
6,2014,Pac-12,34,4,1,16,2,1,24,7,77,60,2,2,5,Lost Regional Final,2,Sean Miller (34-4),arizona,1112,2014,1000746,arizona,38,7701,996,2123,0,792,1562,1,204,561,0,573,870,1,465,984,1449,574,223,173,387,630,2769,73,1112,2014
6,2014,WCC,35,3,1,17,1,1,21,5,79,62,13,2,7,Lost Regional Final,2,Mark Few (35-3),gonzaga,1211,2014,1000747,gonzaga,36,7105,972,1963,0,717,1320,1,255,643,0,562,793,1,343,948,1291,525,235,142,419,659,2761,77,1211,2014
6,2014,Big 12,24,10,1,11,7,1,18,9,69,60,NULL,14,16,Lost Second Round,3,Scott Drew (24-10),baylor,1124,2014,1000748,baylor,38,7698,959,2108,0,679,1383,0,280,725,0,645,949,1,525,931,1456,563,197,202,440,648,2843,75,1124,2014
6,2014,Big East,14,19,0,4,14,0,7,7,67,67,NULL,23,NULL,NULL,NULL,Greg McDermott (14-19),creighton,1166,2014,1000749,creighton,35,7000,957,1927,0,601,1068,1,356,859,0,486,654,1,293,899,1192,614,139,49,342,618,2756,79,1166,2014
6,2014,Big 12,25,9,1,12,6,1,18,9,78,69,14,9,9,Lost Second Round,3,Fred Hoiberg (25-9),iowa-state,1235,2014,1000750,iowa-state,36,7324,1062,2239,0,761,1399,1,301,840,0,564,814,1,375,1012,1387,663,214,106,380,623,2989,83,1235,2014
6,2014,ACC,26,12,1,11,7,1,21,12,78,69,6,5,15,Lost Regional Semifinal,4,Roy Williams (26-12),north-carolina,1314,2014,1000751,north-carolina,34,6851,953,2057,0,807,1623,0,146,434,0,552,882,1,483,867,1350,523,249,161,406,690,2604,77,1314,2014
6,2014,SEC,38,1,1,18,0,1,29,9,74,54,1,1,1,Lost National Semifinal,1,John Calipari (38-1),kentucky,1246,2014,1000752,kentucky,40,8074,1004,2213,0,801,1602,1,203,611,0,781,1146,1,562,1045,1607,446,189,236,469,732,2992,75,1246,2014
6,2014,MVC,30,5,1,17,1,1,16,4,70,57,11,8,14,Lost Regional Semifinal,7,Gregg Marshall (30-5),wichita-state,1455,2014,1000753,wichita-state,36,7223,896,1942,0,646,1229,1,250,713,0,664,916,1,419,962,1381,491,247,184,374,611,2706,75,1455,2014
6,2014,Pac-12,24,13,1,9,9,1,12,7,72,67,NULL,NULL,NULL,NULL,NULL,Johnny Dawkins (24-13),stanford,1390,2014,1000754,stanford,36,7226,896,1950,0,688,1379,0,208,571,0,616,877,1,347,910,1257,415,191,154,409,655,2616,73,1390,2014
6,2014,Big 12,27,9,1,13,5,1,18,12,71,65,5,5,10,Lost Third Round,2,Bill Self (27-9),kansas,1242,2014,1000755,kansas,35,7048,955,1937,0,766,1381,1,189,556,0,665,935,1,416,920,1336,523,204,196,463,732,2764,79,1242,2014
6,2014,SEC,16,16,1,7,11,0,7,8,63,64,NULL,NULL,NULL,NULL,NULL,Donnie Tyndall (16-16),tennessee,1397,2014,1000756,tennessee,37,7450,927,2048,0,722,1417,1,205,631,0,613,852,1,501,923,1424,472,192,172,388,617,2672,72,1397,2014
6,2014,Southern,19,16,1,12,6,1,-2,-4,67,63,NULL,NULL,NULL,NULL,NULL,Bob Hoffman (19-16),mercer,1273,2014,1000757,mercer,36,7462,982,2061,0,692,1305,1,290,756,0,582,791,1,407,931,1338,586,211,147,420,665,2836,79,1273,2014
6,2014,Pac-12,22,14,1,11,7,1,12,8,72,68,NULL,22,NULL,Lost Regional Semifinal,11,Steve Alford (22-14),ucla,1417,2014,1000758,ucla,37,7450,1073,2196,0,844,1593,1,229,603,0,628,839,1,368,940,1308,636,341,111,379,652,3003,81,1417,2014
6,2014,Southland,29,5,1,17,1,1,9,-4,79,64,NULL,NULL,NULL,Lost Second Round,12,Brad Underwood (29-5),stephen-f-austin,1372,2014,1000759,stephen-f-austin,35,7050,922,1992,0,674,1274,1,248,718,0,569,800,1,451,735,1186,574,257,104,393,730,2661,76,1372,2014
6,2014,ACC,30,4,1,16,2,1,22,8,65,52,9,2,6,Lost Third Round,2,Tony Bennett (30-4),virginia,1438,2014,1000760,virginia,37,7428,855,1884,0,649,1325,0,206,559,0,533,792,1,379,933,1312,484,193,150,362,594,2449,66,1438,2014
6,2014,AAC,18,14,1,10,8,1,7,3,67,63,NULL,NULL,NULL,NULL,NULL,Josh Pastner (18-14),memphis,1272,2014,1000761,memphis,34,6850,958,2009,0,776,1457,1,182,552,0,516,801,1,427,841,1268,591,294,159,449,612,2614,77,1272,2014
6,2014,Pac-12,34,4,1,16,2,1,24,7,77,60,2,2,5,Lost Regional Final,2,Sean Miller (34-4),arizona,1112,2014,1000762,arizona,38,7701,996,2123,0,792,1562,1,204,561,0,573,870,1,465,984,1449,574,223,173,387,630,2769,73,1112,2014
6,2014,MWC,27,9,1,14,4,1,12,4,62,54,16,13,NULL,Lost Third Round,8,Steve Fisher (27-9),san-diego-state,1361,2014,1000763,san-diego-state,36,7251,873,2009,0,687,1490,0,186,519,0,598,902,1,470,894,1364,356,274,183,355,600,2530,70,1361,2014
6,2014,A-10,27,9,1,13,5,1,11,4,68,61,NULL,22,NULL,Lost Third Round,11,Archie Miller (27-9),dayton,1173,2014,1000764,dayton,37,7450,935,2018,0,692,1374,1,243,644,0,558,819,1,414,875,1289,485,222,96,442,736,2671,72,1173,2014
6,2014,Pac-12,24,13,1,9,9,1,12,7,72,67,NULL,NULL,NULL,NULL,NULL,Johnny Dawkins (24-13),stanford,1390,2014,1000765,stanford,36,7226,896,1950,0,688,1379,0,208,571,0,616,877,1,347,910,1257,415,191,154,409,655,2616,73,1390,2014
6,2014,SEC,16,17,0,8,10,0,13,10,64,60,7,7,NULL,NULL,NULL,Billy Donovan (16-17),florida,1196,2014,1000766,florida,39,7799,945,2056,0,690,1345,1,255,711,0,582,871,1,437,948,1385,509,274,118,418,611,2727,70,1196,2014
6,2014,Pac-12,22,14,1,11,7,1,12,8,72,68,NULL,22,NULL,Lost Regional Semifinal,11,Steve Alford (22-14),ucla,1417,2014,1000767,ucla,37,7450,1073,2196,0,844,1593,1,229,603,0,628,839,1,368,940,1308,636,341,111,379,652,3003,81,1417,2014
6,2014,Big Ten,36,4,1,16,2,1,25,10,73,58,3,2,3,Lost National Final,1,Bo Ryan (36-4),wisconsin,1458,2014,1000768,wisconsin,38,7625,927,2019,0,630,1229,1,297,790,0,642,861,1,337,929,1266,468,183,127,307,574,2793,74,1458,2014
6,2014,Big 12,24,10,1,11,7,1,18,9,69,60,NULL,14,16,Lost Second Round,3,Scott Drew (24-10),baylor,1124,2014,1000769,baylor,38,7698,959,2108,0,679,1383,0,280,725,0,645,949,1,525,931,1456,563,197,202,440,648,2843,75,1124,2014
6,2014,AAC,20,15,1,10,8,1,8,4,64,60,17,17,NULL,NULL,NULL,Kevin Ollie (20-15),connecticut,1163,2014,1000770,connecticut,40,8050,971,2163,0,684,1422,0,287,741,0,644,829,1,387,1002,1389,488,281,230,457,719,2873,72,1163,2014
6,2014,Big 12,25,9,1,12,6,1,18,9,78,69,14,9,9,Lost Second Round,3,Fred Hoiberg (25-9),iowa-state,1235,2014,1000771,iowa-state,36,7324,1062,2239,0,761,1399,1,301,840,0,564,814,1,375,1012,1387,663,214,106,380,623,2989,83,1235,2014
6,2014,SEC,38,1,1,18,0,1,29,9,74,54,1,1,1,Lost National Semifinal,1,John Calipari (38-1),kentucky,1246,2014,1000772,kentucky,40,8074,1004,2213,0,801,1602,1,203,611,0,781,1146,1,562,1045,1607,446,189,236,469,732,2992,75,1246,2014
6,2014,ACC,27*,9*,1,12*,6*,1,18,9,69,60,8,4,17,Lost Regional Final*,4,Rick Pitino (27-9),louisville,1257,2014,1000773,louisville,37,7400,1051,2232,0,763,1449,1,288,783,0,608,920,1,503,893,1396,568,370,173,391,723,2998,81,1257,2014
6,2014,Big Ten,16,16,1,8,10,0,10,10,65,64,24,17,NULL,NULL,NULL,John Beilein (16-16),michigan,1276,2014,1000774,michigan,37,7450,945,1982,0,626,1188,1,319,794,0,527,691,1,316,844,1160,525,191,88,336,527,2736,74,1276,2014
6,2014,SEC,16,16,1,7,11,0,7,8,63,64,NULL,NULL,NULL,NULL,NULL,Donnie Tyndall (16-16),tennessee,1397,2014,1000775,tennessee,37,7450,927,2048,0,722,1417,1,205,631,0,613,852,1,501,923,1424,472,192,172,388,617,2672,72,1397,2014
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,1277,2014,1000776,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
6,2014,ACC,30,4,1,16,2,1,22,8,65,52,9,2,6,Lost Third Round,2,Tony Bennett (30-4),virginia,1438,2014,1000777,virginia,37,7428,855,1884,0,649,1325,0,206,559,0,533,792,1,379,933,1312,484,193,150,362,594,2449,66,1438,2014
6,2014,SEC,16,17,0,8,10,0,13,10,64,60,7,7,NULL,NULL,NULL,Billy Donovan (16-17),florida,1196,2014,1000778,florida,39,7799,945,2056,0,690,1345,1,255,711,0,582,871,1,437,948,1385,509,274,118,418,611,2727,70,1196,2014
6,2014,A-10,27,9,1,13,5,1,11,4,68,61,NULL,22,NULL,Lost Third Round,11,Archie Miller (27-9),dayton,1173,2014,1000779,dayton,37,7450,935,2018,0,692,1374,1,243,644,0,558,819,1,414,875,1289,485,222,96,442,736,2671,72,1173,2014
6,2014,Big Ten,36,4,1,16,2,1,25,10,73,58,3,2,3,Lost National Final,1,Bo Ryan (36-4),wisconsin,1458,2014,1000780,wisconsin,38,7625,927,2019,0,630,1229,1,297,790,0,642,861,1,337,929,1266,468,183,127,307,574,2793,74,1458,2014
6,2014,Pac-12,34,4,1,16,2,1,24,7,77,60,2,2,5,Lost Regional Final,2,Sean Miller (34-4),arizona,1112,2014,1000781,arizona,38,7701,996,2123,0,792,1562,1,204,561,0,573,870,1,465,984,1449,574,223,173,387,630,2769,73,1112,2014
6,2014,AAC,20,15,1,10,8,1,8,4,64,60,17,17,NULL,NULL,NULL,Kevin Ollie (20-15),connecticut,1163,2014,1000782,connecticut,40,8050,971,2163,0,684,1422,0,287,741,0,644,829,1,387,1002,1389,488,281,230,457,719,2873,72,1163,2014
6,2014,Big Ten,27,12,1,12,6,1,17,10,71,64,18,18,23,Lost National Semifinal,7,Tom Izzo (27-12),michigan-state,1277,2014,1000783,michigan-state,38,7674,1024,2159,0,717,1376,1,307,783,0,515,728,1,395,1005,1400,637,259,174,430,721,2870,76,1277,2014
6,2014,SEC,38,1,1,18,0,1,29,9,74,54,1,1,1,Lost National Semifinal,1,John Calipari (38-1),kentucky,1246,2014,1000784,kentucky,40,8074,1004,2213,0,801,1602,1,203,611,0,781,1146,1,562,1045,1607,446,189,236,469,732,2992,75,1246,2014
6,2014,Big Ten,16,16,1,8,10,0,10,10,65,64,24,17,NULL,NULL,NULL,John Beilein (16-16),michigan,1276,2014,1000785,michigan,37,7450,945,1982,0,626,1188,1,319,794,0,527,691,1,316,844,1160,525,191,88,336,527,2736,74,1276,2014
6,2014,AAC,20,15,1,10,8,1,8,4,64,60,17,17,NULL,NULL,NULL,Kevin Ollie (20-15),connecticut,1163,2014,1000786,connecticut,40,8050,971,2163,0,684,1422,0,287,741,0,644,829,1,387,1002,1389,488,281,230,457,719,2873,72,1163,2014
6,2014,SEC,16,17,0,8,10,0,13,10,64,60,7,7,NULL,NULL,NULL,Billy Donovan (16-17),florida,1196,2014,1000787,florida,39,7799,945,2056,0,690,1345,1,255,711,0,582,871,1,437,948,1385,509,274,118,418,611,2727,70,1196,2014
6,2014,SEC,38,1,1,18,0,1,29,9,74,54,1,1,1,Lost National Semifinal,1,John Calipari (38-1),kentucky,1246,2014,1000788,kentucky,40,8074,1004,2213,0,801,1602,1,203,611,0,781,1146,1,562,1045,1607,446,189,236,469,732,2992,75,1246,2014
6,2014,Big Ten,36,4,1,16,2,1,25,10,73,58,3,2,3,Lost National Final,1,Bo Ryan (36-4),wisconsin,1458,2014,1000789,wisconsin,38,7625,927,2019,0,630,1229,1,297,790,0,642,861,1,337,929,1266,468,183,127,307,574,2793,74,1458,2014
6,2014,AAC,20,15,1,10,8,1,8,4,64,60,17,17,NULL,NULL,NULL,Kevin Ollie (20-15),connecticut,1163,2014,1000790,connecticut,40,8050,971,2163,0,684,1422,0,287,741,0,644,829,1,387,1002,1389,488,281,230,457,719,2873,72,1163,2014
6,2014,SEC,38,1,1,18,0,1,29,9,74,54,1,1,1,Lost National Semifinal,1,John Calipari (38-1),kentucky,1246,2014,1000791,kentucky,40,8074,1004,2213,0,801,1602,1,203,611,0,781,1146,1,562,1045,1607,446,189,236,469,732,2992,75,1246,2014
5,2015,MEAC,21,11,1,13,3,1,-9,-8,74,74,NULL,NULL,NULL,Lost First Round,16,Edward Joyner (21-11),hampton,1214,2015,1000792,hampton,35,7025,796,1959,0,602,1321,0,194,638,0,560,859,1,416,876,1292,372,235,141,494,752,2346,67,1214,2015
5,2015,MAAC,13,18,0,9,11,0,-7,-3,69,73,NULL,NULL,NULL,NULL,NULL,Steve Masiello (13-18),manhattan,1264,2015,1000793,manhattan,33,6700,756,1748,0,541,1108,0,215,640,0,573,829,1,345,720,1065,460,264,92,481,758,2300,70,1264,2015
5,2015,SEC,20,12,1,10,8,1,8,5,75,72,NULL,NULL,NULL,NULL,NULL,Andy Kennedy (20-12),mississippi,1279,2015,1000794,mississippi,34,6845,848,2003,0,628,1341,0,220,662,0,559,723,1,430,854,1284,450,225,128,378,668,2475,73,1279,2015
5,2015,WCC,26*,11*,1,13*,5*,1,12,2,84,73,NULL,NULL,NULL,NULL,NULL,Dave Rose (26-11),brigham-young,1140,2015,1000795,brigham-young,35,7100,976,2090,0,676,1327,1,300,763,0,679,886,1,421,928,1349,594,257,103,417,721,2931,84,1140,2015
5,2015,A-10,25,8,1,14,4,1,11,5,73,66,NULL,15,NULL,Lost First Round,7,Archie Miller (25-8),dayton,1173,2015,1000796,dayton,36,7225,810,1755,0,571,1085,1,239,670,0,580,846,1,255,866,1121,490,250,91,415,573,2439,68,1173,2015
5,2015,MWC,20,12,1,11,7,1,7,3,78,70,NULL,NULL,NULL,NULL,NULL,Leon Rice (20-12),boise-state,1129,2015,1000797,boise-state,34,6925,831,1823,0,534,1065,1,297,758,0,431,591,1,298,821,1119,409,206,79,348,582,2390,70,1129,2015
5,2015,NEC,10,22,0,8,10,0,-14,-8,65,71,NULL,NULL,NULL,NULL,NULL,Andrew Toole (10-22),robert-morris,1352,2015,1000798,robert-morris,35,7050,854,1926,0,633,1336,0,221,590,0,485,684,1,367,795,1162,428,300,100,467,650,2414,69,1352,2015
5,2015,A-Sun,22,12,1,10,4,1,-1,-4,84,80,NULL,NULL,NULL,NULL,NULL,Matthew Driscoll (22-12),north-florida,1316,2015,1000799,north-florida,35,7000,897,1910,0,580,1100,1,317,810,0,540,747,1,339,880,1219,506,214,146,436,568,2651,76,1316,2015
5,2015,Pac-12,25,9,1,12,6,1,19,7,80,69,12,7,17,Lost First Round,6,Sean Miller (25-9),arizona,1112,2015,1000800,arizona,38,7625,1009,2068,0,816,1532,1,193,536,0,700,974,1,411,988,1399,528,275,131,419,681,2911,77,1112,2015
5,2015,SWAC,18,15,1,16,2,1,-5,-7,73,71,NULL,NULL,NULL,NULL,NULL,Mike Davis (18-15),texas-southern,1411,2015,1000801,texas-southern,35,7152,818,1840,0,633,1266,1,185,574,0,569,861,1,394,799,1193,375,214,109,454,609,2390,68,1411,2015
5,2015,SEC,16,16,1,9,9,1,10,7,78,75,NULL,NULL,NULL,NULL,NULL,Mike Anderson (16-16),arkansas,1116,2015,1000802,arkansas,36,7252,978,2196,0,740,1515,0,238,681,0,593,819,1,470,820,1290,579,277,168,430,684,2787,77,1116,2015
5,2015,Southern,15,17,0,11,7,1,-4,-2,72,72,NULL,NULL,NULL,NULL,NULL,Mike Young (15-17),wofford,1459,2015,1000803,wofford,35,7000,818,1802,0,596,1206,0,222,596,0,473,688,1,324,815,1139,461,228,87,379,589,2331,67,1459,2015
5,2015,Big East,22,11,1,10,8,1,16,8,80,71,24,9,NULL,Lost Second Round,9,Chris Holtmann (22-11),butler,1139,2015,1000804,butler,34,6900,814,1882,0,622,1342,0,192,540,0,526,767,1,408,831,1239,387,217,103,376,592,2346,69,1139,2015
5,2015,Big 12,20,13,1,11,7,1,15,12,71,68,NULL,23,NULL,Lost First Round,6,Shaka Smart (20-13),texas,1400,2015,1000805,texas,34,6875,796,1837,0,584,1211,0,212,626,0,486,671,1,422,929,1351,442,128,265,435,555,2290,67,1400,2015
5,2015,AAC,22,11,1,12,6,1,15,5,73,63,NULL,17,NULL,Lost First Round,9,Mick Cronin (22-11),cincinnati,1153,2015,1000806,cincinnati,34,6899,761,1705,0,594,1198,0,167,507,0,424,633,1,383,795,1178,394,222,185,432,507,2113,62,1153,2015
